ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,COUNTRY,TERRITORY,DEALSIZE
10270,31,96.24,10,2983.44,19 July 2004,Shipped,3,7,2004,Vintage Cars,101,S18_2949,Chatswood,NSW,Australia,APAC,Small
10280,46,100,3,5126.24,17 August 2004,Shipped,3,8,2004,Vintage Cars,101,S18_2949,Torino,,Italy,EMEA,Medium
10291,47,100,12,5713.79,09 August 2004,Shipped,3,9,2004,Vintage Cars,101,S18_2949,Boras,,Sweden,EMEA,Medium
10304,46,100,7,4613.8,10 November 2004,Shipped,4,10,2004,Vintage Cars,101,S18_2949,Versailles,,France,EMEA,Medium
10312,37,100,4,3711.1,21 October 2004,Shipped,4,10,2004,Vintage Cars,101,S18_2949,San Rafael,CA,USA,,Medium
10322,33,100,12,3524.73,11 April 2004,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Nashua,NH,USA,,Medium
10333,31,90.17,5,2795.27,18 November 2004,Shipped,4,11,2004,Vintage Cars,101,S18_2949,San Francisco,CA,USA,,Small
10347,48,100,9,4814.4,29 November 2004,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Melbourne,Victoria,Australia,APAC,Medium
10357,41,87.13,6,3572.33,12 October 2004,Shipped,4,12,2004,Vintage Cars,101,S18_2949,San Rafael,CA,USA,,Medium
10369,42,100,1,4581.36,20 January 2005,Shipped,1,1,2005,Vintage Cars,101,S18_2949,Brickhaven,MA,USA,,Medium
10381,41,100,8,4319.76,17 February 2005,Shipped,1,2,2005,Vintage Cars,101,S18_2949,San Francisco,CA,USA,,Medium
10391,32,45.25,6,1448,03 September 2005,Shipped,1,3,2005,Vintage Cars,101,S18_2949,North Sydney,NSW,Australia,APAC,Small
10423,10,88.14,1,881.4,30 May 2005,In Process,2,5,2005,Vintage Cars,101,S18_2949,Bruxelles,,Belgium,EMEA,Small
10103,35,57.46,14,2011.1,29 January 2003,Shipped,1,1,2003,Vintage Cars,62,S18_2957,Stavern,,Norway,EMEA,Small
10111,28,64.33,2,1801.24,25 March 2003,Shipped,1,3,2003,Vintage Cars,62,S18_2957,San Francisco,CA,USA,,Small
10126,46,73.7,14,3390.2,28 May 2003,Shipped,2,5,2003,Vintage Cars,62,S18_2957,Madrid,,Spain,EMEA,Medium
10139,20,71.2,3,1424,16 July 2003,Shipped,3,7,2003,Vintage Cars,62,S18_2957,Chatswood,NSW,Australia,APAC,Small
10150,30,49.97,11,1499.1,19 September 2003,Shipped,3,9,2003,Vintage Cars,62,S18_2957,Singapore,,Singapore,Japan,Small
10163,48,69.96,4,3358.08,20 October 2003,Shipped,4,10,2003,Vintage Cars,62,S18_2957,NYC,NY,USA,,Medium
10173,28,53.72,2,1504.16,11 May 2003,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Bergamo,,Italy,EMEA,Small
10183,39,68.08,11,2655.12,13 November 2003,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Philadelphia,PA,USA,,Small
10193,24,51.84,3,1244.16,21 November 2003,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Glen Waverly,Victoria,Australia,APAC,Small
10206,28,67.46,9,1888.88,12 May 2003,Shipped,4,12,2003,Vintage Cars,62,S18_2957,Vancouver,BC,Canada,,Small
10215,31,58.71,6,1820.01,29 January 2004,Shipped,1,1,2004,Vintage Cars,62,S18_2957,Burbank,CA,USA,,Small
10228,45,63.71,5,2866.95,03 October 2004,Shipped,1,3,2004,Vintage Cars,62,S18_2957,Cambridge,MA,USA,,Small
10244,24,58.09,3,1394.16,29 April 2004,Shipped,2,4,2004,Vintage Cars,62,S18_2957,Madrid,,Spain,EMEA,Small
10257,49,53.72,3,2632.28,14 June 2004,Shipped,2,6,2004,Vintage Cars,62,S18_2957,San Jose,CA,USA,,Small
10269,32,63.08,1,2018.56,16 July 2004,Shipped,3,7,2004,Vintage Cars,62,S18_2957,Salzburg,,Austria,EMEA,Small
10280,43,68.71,5,2954.53,17 August 2004,Shipped,3,8,2004,Vintage Cars,62,S18_2957,Torino,,Italy,EMEA,Small
10291,37,50.59,14,1871.83,09 August 2004,Shipped,3,9,2004,Vintage Cars,62,S18_2957,Boras,,Sweden,EMEA,Small
10304,24,64.96,9,1559.04,10 November 2004,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Versailles,,France,EMEA,Small
10312,35,53.72,6,1880.2,21 October 2004,Shipped,4,10,2004,Vintage Cars,62,S18_2957,San Rafael,CA,USA,,Small
10322,41,29.87,13,1224.67,11 April 2004,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Nashua,NH,USA,,Small
10332,26,100,17,2979.08,17 November 2004,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Manchester,,UK,EMEA,Small
10347,34,64.96,10,2208.64,29 November 2004,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Melbourne,Victoria,Australia,APAC,Small
10357,49,70.58,5,3458.42,12 October 2004,Shipped,4,12,2004,Vintage Cars,62,S18_2957,San Rafael,CA,USA,,Medium
10369,28,44.21,6,1237.88,20 January 2005,Shipped,1,1,2005,Vintage Cars,62,S18_2957,Brickhaven,MA,USA,,Small
10381,40,68.08,4,2723.2,17 February 2005,Shipped,1,2,2005,Vintage Cars,62,S18_2957,San Francisco,CA,USA,,Small
10392,37,59.96,3,2218.52,03 October 2005,Shipped,1,3,2005,Vintage Cars,62,S18_2957,Graz,,Austria,EMEA,Small
10423,31,53.72,3,1665.32,30 May 2005,In Process,2,5,2005,Vintage Cars,62,S18_2957,Bruxelles,,Belgium,EMEA,Small
10106,41,83.44,18,3421.04,17 February 2003,Shipped,1,2,2003,Ships,86,S18_3029,Bergamo,,Italy,EMEA,Medium
10119,21,89.46,9,1878.66,28 April 2003,Shipped,2,4,2003,Ships,86,S18_3029,Salzburg,,Austria,EMEA,Small
10130,40,96.34,2,3853.6,16 June 2003,Shipped,2,6,2003,Ships,86,S18_3029,Brickhaven,MA,USA,,Medium
10143,46,74.84,13,3442.64,08 October 2003,Shipped,3,8,2003,Ships,86,S18_3029,New Bedford,MA,USA,,Medium
10155,44,79.14,11,3482.16,10 June 2003,Shipped,4,10,2003,Ships,86,S18_3029,Helsinki,,Finland,EMEA,Medium
10167,46,73.12,7,3363.52,23 October 2003,Cancelled,4,10,2003,Ships,86,S18_3029,Boras,,Sweden,EMEA,Medium
10178,41,81.72,10,3350.52,11 August 2003,Shipped,4,11,2003,Ships,86,S18_3029,Toulouse,,France,EMEA,Medium
10186,32,89.46,7,2862.72,14 November 2003,Shipped,4,11,2003,Ships,86,S18_3029,London,,UK,EMEA,Small
10197,46,87.74,4,4036.04,26 November 2003,Shipped,4,11,2003,Ships,86,S18_3029,Barcelona,,Spain,EMEA,Medium
10209,28,100,6,2817.92,01 September 2004,Shipped,1,1,2004,Ships,86,S18_3029,Los Angeles,CA,USA,,Small
10222,49,94.62,10,4636.38,19 February 2004,Shipped,1,2,2004,Ships,86,S18_3029,San Diego,CA,USA,,Medium
10248,21,73.98,1,1553.58,05 July 2004,Cancelled,2,5,2004,Ships,86,S18_3029,NYC,NY,USA,,Small
10262,32,84.3,15,2697.6,24 June 2004,Cancelled,2,6,2004,Ships,86,S18_3029,Madrid,,Spain,EMEA,Small
10273,34,98.06,2,3334.04,21 July 2004,Shipped,3,7,2004,Ships,86,S18_3029,Bruxelles,,Belgium,EMEA,Medium
10283,21,98.06,4,2059.26,20 August 2004,Shipped,3,8,2004,Ships,86,S18_3029,Tsawassen,BC,Canada,,Small
10296,21,96.34,13,2023.14,15 September 2004,Shipped,3,9,2004,Ships,86,S18_3029,Munich,,Germany,EMEA,Small
10307,31,83.44,7,2586.64,14 October 2004,Shipped,4,10,2004,Ships,86,S18_3029,Philadelphia,PA,USA,,Small
10316,21,94.62,15,1987.02,11 January 2004,Shipped,4,11,2004,Ships,86,S18_3029,Cowes,Isle of Wight,UK,EMEA,Small
10327,25,45.86,5,1146.5,11 October 2004,Resolved,4,11,2004,Ships,86,S18_3029,Kobenhavn,,Denmark,EMEA,Small
10338,28,82.58,3,2312.24,22 November 2004,Shipped,4,11,2004,Ships,86,S18_3029,Charleroi,,Belgium,EMEA,Small
10350,43,64.97,6,2793.71,12 February 2004,Shipped,4,12,2004,Ships,86,S18_3029,Madrid,,Spain,EMEA,Small
10373,22,86.74,5,1908.28,31 January 2005,Shipped,1,1,2005,Ships,86,S18_3029,Oulu,,Finland,EMEA,Small
10386,37,93.01,5,3441.37,03 January 2005,Resolved,1,3,2005,Ships,86,S18_3029,Madrid,,Spain,EMEA,Medium
10398,28,72.26,18,2023.28,30 March 2005,Shipped,1,3,2005,Ships,86,S18_3029,Reims,,France,EMEA,Small
10400,30,74.84,7,2245.2,04 January 2005,Shipped,2,4,2005,Ships,86,S18_3029,San Jose,CA,USA,,Small
10414,44,73.98,1,3255.12,05 June 2005,On Hold,2,5,2005,Ships,86,S18_3029,Boston,MA,USA,,Medium
10103,25,100,13,2539.5,29 January 2003,Shipped,1,1,2003,Vintage Cars,104,S18_3136,Stavern,,Norway,EMEA,Small
10111,43,100,1,4818.15,25 March 2003,Shipped,1,3,2003,Vintage Cars,104,S18_3136,San Francisco,CA,USA,,Medium
10126,30,97.39,13,2921.7,28 May 2003,Shipped,2,5,2003,Vintage Cars,104,S18_3136,Madrid,,Spain,EMEA,Small
10139,20,90.06,2,1801.2,16 July 2003,Shipped,3,7,2003,Vintage Cars,104,S18_3136,Chatswood,NSW,Australia,APAC,Small
10150,26,100,10,2804.36,19 September 2003,Shipped,3,9,2003,Vintage Cars,104,S18_3136,Singapore,,Singapore,Japan,Small
10163,40,100,3,4900.8,20 October 2003,Shipped,4,10,2003,Vintage Cars,104,S18_3136,NYC,NY,USA,,Medium
10173,31,89.01,1,2759.31,11 May 2003,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Bergamo,,Italy,EMEA,Small
10183,22,100,10,2488.2,13 November 2003,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Philadelphia,PA,USA,,Small
10193,23,100,2,2769.89,21 November 2003,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Glen Waverly,Victoria,Australia,APAC,Small
10206,30,100,8,3581.4,12 May 2003,Shipped,4,12,2003,Vintage Cars,104,S18_3136,Vancouver,BC,Canada,,Medium
10215,49,100,5,5285.14,29 January 2004,Shipped,1,1,2004,Vintage Cars,104,S18_3136,Burbank,CA,USA,,Medium
10228,31,100,4,3181.53,03 October 2004,Shipped,1,3,2004,Vintage Cars,104,S18_3136,Cambridge,MA,USA,,Medium
10244,29,100,2,3340.51,29 April 2004,Shipped,2,4,2004,Vintage Cars,104,S18_3136,Madrid,,Spain,EMEA,Medium
10257,37,84.82,2,3138.34,14 June 2004,Shipped,2,6,2004,Vintage Cars,104,S18_3136,San Jose,CA,USA,,Medium
10270,38,100,11,4775.08,19 July 2004,Shipped,3,7,2004,Vintage Cars,104,S18_3136,Chatswood,NSW,Australia,APAC,Medium
10280,29,100,4,3006.43,17 August 2004,Shipped,3,8,2004,Vintage Cars,104,S18_3136,Torino,,Italy,EMEA,Medium
10291,23,100,13,2866.26,09 August 2004,Shipped,3,9,2004,Vintage Cars,104,S18_3136,Boras,,Sweden,EMEA,Small
10304,26,85.87,8,2232.62,10 November 2004,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Versailles,,France,EMEA,Small
10312,38,100,5,4457.02,21 October 2004,Shipped,4,10,2004,Vintage Cars,104,S18_3136,San Rafael,CA,USA,,Medium
10322,48,47.04,7,2257.92,11 April 2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Nashua,NH,USA,,Small
10332,40,39.8,18,1592,17 November 2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Manchester,,UK,EMEA,Small
10347,45,100,11,4948.2,29 November 2004,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Melbourne,Victoria,Australia,APAC,Medium
10357,44,100,4,5160.76,12 October 2004,Shipped,4,12,2004,Vintage Cars,104,S18_3136,San Rafael,CA,USA,,Medium
10369,21,94.22,5,1978.62,20 January 2005,Shipped,1,1,2005,Vintage Cars,104,S18_3136,Brickhaven,MA,USA,,Small
10381,35,100,5,4288.2,17 February 2005,Shipped,1,2,2005,Vintage Cars,104,S18_3136,San Francisco,CA,USA,,Medium
10392,29,86.92,2,2520.68,03 October 2005,Shipped,1,3,2005,Vintage Cars,104,S18_3136,Graz,,Austria,EMEA,Small
10423,21,84.82,2,1781.22,30 May 2005,In Process,2,5,2005,Vintage Cars,104,S18_3136,Bruxelles,,Belgium,EMEA,Small
10105,22,100,11,3065.04,02 November 2003,Shipped,1,2,2003,Vintage Cars,136,S18_3140,Kobenhavn,,Denmark,EMEA,Medium
10117,26,100,5,3551.34,16 April 2003,Shipped,2,4,2003,Vintage Cars,136,S18_3140,Singapore,,Singapore,Japan,Medium
10128,41,100,2,5544.02,06 June 2003,Shipped,2,6,2003,Vintage Cars,136,S18_3140,Madrid,,Spain,EMEA,Medium
10142,47,100,8,6034.33,08 August 2003,Shipped,3,8,2003,Vintage Cars,136,S18_3140,San Rafael,CA,USA,,Medium
10153,31,100,7,3641.57,28 September 2003,Shipped,3,9,2003,Vintage Cars,136,S18_3140,Madrid,,Spain,EMEA,Medium
10166,43,100,2,6930.74,21 October 2003,Shipped,4,10,2003,Vintage Cars,136,S18_3140,New Bedford,MA,USA,,Medium
10177,23,100,9,3675.63,11 July 2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Madrid,,Spain,EMEA,Medium
10185,28,100,9,3442.04,14 November 2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,New Bedford,MA,USA,,Medium
10196,49,100,1,6893.81,26 November 2003,Shipped,4,11,2003,Vintage Cars,136,S18_3140,New Haven,CT,USA,,Medium
10208,24,100,9,2622.48,01 February 2004,Shipped,1,1,2004,Vintage Cars,136,S18_3140,Lyon,,France,EMEA,Small
10221,33,100,3,4417.38,18 February 2004,Shipped,1,2,2004,Vintage Cars,136,S18_3140,Bruxelles,,Belgium,EMEA,Medium
10232,22,100,6,3606.02,20 March 2004,Shipped,1,3,2004,Vintage Cars,136,S18_3140,Cowes,Isle of Wight,UK,EMEA,Medium
10248,32,100,12,3802.56,05 July 2004,Cancelled,2,5,2004,Vintage Cars,136,S18_3140,NYC,NY,USA,,Medium
10273,40,100,13,5026.4,21 July 2004,Shipped,3,7,2004,Vintage Cars,136,S18_3140,Bruxelles,,Belgium,EMEA,Medium
10282,43,100,1,6695.53,20 August 2004,Shipped,3,8,2004,Vintage Cars,136,S18_3140,San Rafael,CA,USA,,Medium
10293,24,100,4,2819.28,09 September 2004,Shipped,3,9,2004,Vintage Cars,136,S18_3140,Torino,,Italy,EMEA,Small
10306,32,100,9,3759.04,14 October 2004,Shipped,4,10,2004,Vintage Cars,136,S18_3140,Manchester,,UK,EMEA,Medium
10314,20,100,1,2731.8,22 October 2004,Shipped,4,10,2004,Vintage Cars,136,S18_3140,Aaarhus,,Denmark,EMEA,Small
10325,24,69.12,9,1658.88,11 May 2004,Shipped,4,11,2004,Vintage Cars,136,S18_3140,Stavern,,Norway,EMEA,Small
10336,48,100,12,5778.24,20 November 2004,Shipped,4,11,2004,Vintage Cars,136,S18_3140,Paris,,France,EMEA,Medium
10350,44,100,1,5191.12,12 February 2004,Shipped,4,12,2004,Vintage Cars,136,S18_3140,Madrid,,Spain,EMEA,Medium
10372,28,100,3,3862.88,26 January 2005,Shipped,1,1,2005,Vintage Cars,136,S18_3140,Minato-ku,Tokyo,Japan,Japan,Medium
10383,24,61.52,9,1476.48,22 February 2005,Shipped,1,2,2005,Vintage Cars,136,S18_3140,Madrid,,Spain,EMEA,Small
10396,33,100,2,5273.73,23 March 2005,Shipped,1,3,2005,Vintage Cars,136,S18_3140,San Rafael,CA,USA,,Medium
10414,41,100,12,4872.03,05 June 2005,On Hold,2,5,2005,Vintage Cars,136,S18_3140,Boston,MA,USA,,Medium
10104,23,100,13,4556.99,31 January 2003,Shipped,1,1,2003,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Medium
10109,46,100,5,8257,03 October 2003,Shipped,1,3,2003,Classic Cars,169,S18_3232,Philadelphia,PA,USA,,Large
10114,48,100,4,8209.44,04 January 2003,Shipped,2,4,2003,Classic Cars,169,S18_3232,Paris,,France,EMEA,Large
10122,25,100,3,3598.5,05 August 2003,Shipped,2,5,2003,Classic Cars,169,S18_3232,Marseille,,France,EMEA,Medium
10127,22,100,15,3837.24,06 March 2003,Shipped,2,6,2003,Classic Cars,169,S18_3232,NYC,NY,USA,,Medium
10136,41,100,3,8331.61,07 April 2003,Shipped,3,7,2003,Classic Cars,169,S18_3232,Toulouse,,France,EMEA,Large
10141,34,100,9,4836.5,08 January 2003,Shipped,3,8,2003,Classic Cars,169,S18_3232,Espoo,,Finland,EMEA,Medium
10148,32,100,14,5418.88,09 November 2003,Shipped,3,9,2003,Classic Cars,169,S18_3232,North Sydney,NSW,Australia,APAC,Medium
10151,21,100,7,3734.01,21 September 2003,Shipped,3,9,2003,Classic Cars,169,S18_3232,Oulu,,Finland,EMEA,Medium
10160,20,100,1,3996.4,10 November 2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Los Angeles,CA,USA,,Medium
10165,47,100,16,8754.69,22 October 2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Singapore,,Singapore,Japan,Large
10171,39,100,3,5481.45,11 May 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Montreal,Quebec,Canada,,Medium
10175,29,100,5,4419.89,11 June 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,London,,UK,EMEA,Medium
10181,45,100,7,6324.75,11 December 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Bergen,,Norway,EMEA,Medium
10184,28,100,10,4409.72,14 November 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Sevilla,,Spain,EMEA,Medium
10192,26,100,12,3918.46,20 November 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,Nashua,NH,USA,,Medium
10195,50,100,10,7620.5,25 November 2003,Shipped,4,11,2003,Classic Cars,169,S18_3232,White Plains,NY,USA,,Large
10203,48,100,1,8291.04,12 February 2003,Shipped,4,12,2003,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Large
10207,25,100,11,3937.25,12 September 2003,Shipped,4,12,2003,Classic Cars,169,S18_3232,Boston,MA,USA,,Medium
10212,40,100,11,5554.4,16 January 2004,Shipped,1,1,2004,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Medium
10225,43,100,2,6407.86,22 February 2004,Shipped,1,2,2004,Classic Cars,169,S18_3232,Gensve,,Switzerland,EMEA,Medium
10229,22,100,5,4172.52,03 November 2004,Shipped,1,3,2004,Classic Cars,169,S18_3232,San Rafael,CA,USA,,Medium
10239,47,100,1,7083.37,04 December 2004,Shipped,2,4,2004,Classic Cars,169,S18_3232,Oulu,,Finland,EMEA,Large
10246,36,100,9,7132.68,05 May 2004,Shipped,2,5,2004,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Large
10253,40,100,6,6773.6,06 January 2004,Cancelled,2,6,2004,Classic Cars,169,S18_3232,Liverpool,,UK,EMEA,Medium
10259,27,100,8,3657.69,15 June 2004,Shipped,2,6,2004,Classic Cars,169,S18_3232,Singapore,,Singapore,APAC,Medium
10266,29,100,7,4812.55,07 June 2004,Shipped,3,7,2004,Classic Cars,169,S18_3232,Reggio Emilia,,Italy,EMEA,Medium
10271,20,100,9,3928.6,20 July 2004,Shipped,3,7,2004,Classic Cars,169,S18_3232,San Rafael,CA,USA,,Medium
10278,42,100,7,6401.22,08 June 2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Las Vegas,NV,USA,,Medium
10281,25,100,5,4191.25,19 August 2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Allentown,PA,USA,,Medium
10287,36,100,5,5852.52,30 August 2004,Shipped,3,8,2004,Classic Cars,169,S18_3232,Gensve,,Switzerland,EMEA,Medium
10292,21,100,12,2844.87,09 August 2004,Shipped,3,9,2004,Classic Cars,169,S18_3232,NYC,NY,USA,,Small
10301,23,100,9,4011.66,10 May 2003,Shipped,4,10,2003,Classic Cars,169,S18_3232,Oslo,,Norway,EMEA,Medium
10305,37,100,9,7455.87,13 October 2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Cambridge,MA,USA,,Large
10310,48,100,3,8940.96,16 October 2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Koln,,Germany,EMEA,Large
10313,25,100,3,4572.25,22 October 2004,Shipped,4,10,2004,Classic Cars,169,S18_3232,Vancouver,BC,Canada,,Medium
10321,33,100,11,5700.09,11 April 2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,New Bedford,MA,USA,,Medium
10324,27,100,12,3155.49,11 May 2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,NYC,NY,USA,,Medium
10331,27,100,11,4170.69,17 November 2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Philadelphia,PA,USA,,Medium
10334,20,100,3,2878.8,19 November 2004,On Hold,4,11,2004,Classic Cars,169,S18_3232,Lule,,Sweden,EMEA,Small
10342,30,100,4,5029.5,24 November 2004,Shipped,4,11,2004,Classic Cars,169,S18_3232,Melbourne,Victoria,Australia,APAC,Medium
10349,48,100,6,7396.8,12 January 2004,Shipped,4,12,2004,Classic Cars,169,S18_3232,NYC,NY,USA,,Large
10358,32,93.49,12,2991.68,12 October 2004,Shipped,4,12,2004,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Small
10366,34,100,1,6275.72,01 October 2005,Shipped,1,1,2005,Classic Cars,169,S18_3232,Charleroi,,Belgium,EMEA,Medium
10370,27,56.85,9,1534.95,20 January 2005,Shipped,1,1,2005,Classic Cars,169,S18_3232,North Sydney,NSW,Australia,APAC,Small
10377,39,100,3,7264.53,02 September 2005,Shipped,1,2,2005,Classic Cars,169,S18_3232,Helsinki,,Finland,EMEA,Large
10383,47,100,6,6869.05,22 February 2005,Shipped,1,2,2005,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Medium
10394,22,100,5,3353.02,15 March 2005,Shipped,1,3,2005,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Medium
10405,55,100,1,8289.05,14 April 2005,Shipped,2,4,2005,Classic Cars,169,S18_3232,Strasbourg,,France,EMEA,Large
10412,60,100,9,11887.8,05 March 2005,Shipped,2,5,2005,Classic Cars,169,S18_3232,Madrid,,Spain,EMEA,Large
10419,35,100,6,5926.9,17 May 2005,Shipped,2,5,2005,Classic Cars,169,S18_3232,Salzburg,,Austria,EMEA,Medium
10425,28,100,8,3793.16,31 May 2005,In Process,2,5,2005,Classic Cars,169,S18_3232,Nantes,,France,EMEA,Medium
10105,38,100,13,4330.1,02 November 2003,Shipped,1,2,2003,Trains,100,S18_3259,Kobenhavn,,Denmark,EMEA,Medium
10117,21,95.8,7,2011.8,16 April 2003,Shipped,2,4,2003,Trains,100,S18_3259,Singapore,,Singapore,Japan,Small
10128,41,100,4,4837.18,06 June 2003,Shipped,2,6,2003,Trains,100,S18_3259,Madrid,,Spain,EMEA,Medium
10142,22,97.81,10,2151.82,08 August 2003,Shipped,3,8,2003,Trains,100,S18_3259,San Rafael,CA,USA,,Small
10153,29,88.74,9,2573.46,28 September 2003,Shipped,3,9,2003,Trains,100,S18_3259,Madrid,,Spain,EMEA,Small
10165,50,100,1,5344.5,22 October 2003,Shipped,4,10,2003,Trains,100,S18_3259,Singapore,,Singapore,Japan,Medium
10177,29,100,11,3070.52,11 July 2003,Shipped,4,11,2003,Trains,100,S18_3259,Madrid,,Spain,EMEA,Medium
10185,49,80.67,11,3952.83,14 November 2003,Shipped,4,11,2003,Trains,100,S18_3259,New Bedford,MA,USA,,Medium
10196,35,100,3,3564.75,26 November 2003,Shipped,4,11,2003,Trains,100,S18_3259,New Haven,CT,USA,,Medium
10208,48,100,11,5614.56,01 February 2004,Shipped,1,1,2004,Trains,100,S18_3259,Lyon,,France,EMEA,Medium
10221,23,80.67,5,1855.41,18 February 2004,Shipped,1,2,2004,Trains,100,S18_3259,Bruxelles,,Belgium,EMEA,Small
10232,48,95.8,8,4598.4,20 March 2004,Shipped,1,3,2004,Trains,100,S18_3259,Cowes,Isle of Wight,UK,EMEA,Medium
10248,42,100,14,5082.42,05 July 2004,Cancelled,2,5,2004,Trains,100,S18_3259,NYC,NY,USA,,Medium
10273,47,100,15,5450.59,21 July 2004,Shipped,3,7,2004,Trains,100,S18_3259,Bruxelles,,Belgium,EMEA,Medium
10282,36,100,3,4174.92,20 August 2004,Shipped,3,8,2004,Trains,100,S18_3259,San Rafael,CA,USA,,Medium
10293,22,100,6,2418.24,09 September 2004,Shipped,3,9,2004,Trains,100,S18_3259,Torino,,Italy,EMEA,Small
10306,40,91.76,11,3670.4,14 October 2004,Shipped,4,10,2004,Trains,100,S18_3259,Manchester,,UK,EMEA,Medium
10314,23,100,3,2481.7,22 October 2004,Shipped,4,10,2004,Trains,100,S18_3259,Aaarhus,,Denmark,EMEA,Small
10326,32,100,6,3807.68,11 September 2004,Shipped,4,11,2004,Trains,100,S18_3259,Lule,,Sweden,EMEA,Medium
10336,21,100,7,2230.41,20 November 2004,Shipped,4,11,2004,Trains,100,S18_3259,Paris,,France,EMEA,Small
10350,41,93.04,2,3814.64,12 February 2004,Shipped,4,12,2004,Trains,100,S18_3259,Madrid,,Spain,EMEA,Medium
10372,25,84.71,5,2117.75,26 January 2005,Shipped,1,1,2005,Trains,100,S18_3259,Minato-ku,Tokyo,Japan,Japan,Small
10383,26,100,12,3340.48,22 February 2005,Shipped,1,2,2005,Trains,100,S18_3259,Madrid,,Spain,EMEA,Medium
10396,24,89.75,4,2154,23 March 2005,Shipped,1,3,2005,Trains,100,S18_3259,San Rafael,CA,USA,,Small
10414,48,100,14,5808.48,05 June 2005,On Hold,2,5,2005,Trains,100,S18_3259,Boston,MA,USA,,Medium
10108,26,68.35,9,1777.1,03 March 2003,Shipped,1,3,2003,Classic Cars,80,S18_3278,Makati City,,Philippines,Japan,Small
10122,21,73.17,13,1536.57,05 August 2003,Shipped,2,5,2003,Classic Cars,80,S18_3278,Marseille,,France,EMEA,Small
10135,45,78,10,3510,07 February 2003,Shipped,3,7,2003,Classic Cars,80,S18_3278,San Rafael,CA,USA,,Medium
10147,36,86.04,10,3097.44,09 May 2003,Shipped,3,9,2003,Classic Cars,80,S18_3278,Brickhaven,MA,USA,,Medium
10159,21,81.21,5,1705.41,10 October 2003,Shipped,4,10,2003,Classic Cars,80,S18_3278,San Francisco,CA,USA,,Small
10169,32,70.76,5,2264.32,11 April 2003,Shipped,4,11,2003,Classic Cars,80,S18_3278,North Sydney,NSW,Australia,APAC,Small
10181,30,82.82,17,2484.6,11 December 2003,Shipped,4,11,2003,Classic Cars,80,S18_3278,Bergen,,Norway,EMEA,Small
10191,36,94.88,6,3415.68,20 November 2003,Shipped,4,11,2003,Classic Cars,80,S18_3278,Koln,,Germany,EMEA,Medium
10203,33,86.04,11,2839.32,12 February 2003,Shipped,4,12,2003,Classic Cars,80,S18_3278,Madrid,,Spain,EMEA,Small
